pk,jsondata,relation,certain,target_word_pk,source_word_pk
17849,,earlier,t,2180,66694
17850,,earlier,t,2038,72612
17851,,earlier,t,1976,72613
17852,,earlier,t,1181,72614
17853,,earlier,t,2080,72615
17854,,earlier,t,1603,72616
17855,,earlier,t,1605,72617
17856,,earlier,t,2258,72618
17857,,earlier,t,2172,72619
17858,,earlier,t,1129,72620
17859,,earlier,t,1619,69444
17860,,earlier,t,2321,72621
17861,,immediate,t,32803,72622
17862,,immediate,t,32052,72623
17863,,immediate,t,32027,72624
17864,,immediate,t,32636,72625
17865,,immediate,t,32158,72626
17866,,immediate,t,31889,72627
17867,,immediate,t,32255,72628
17868,,immediate,t,31898,72629
17869,,immediate,t,31897,72630
17870,,immediate,t,31893,72631
17871,,immediate,t,32889,72631
17872,,immediate,t,32258,72631
17873,,immediate,t,32454,72632
17874,,immediate,t,31892,72632
17875,,immediate,t,32256,72632
17876,,immediate,t,32455,72632
17877,,immediate,t,32325,72633
17878,,immediate,t,31891,72633
17879,,immediate,t,32324,72633
17880,,immediate,t,32159,72626
17881,,immediate,t,32406,72634
17882,,immediate,t,31911,72635
17883,,immediate,t,32408,72636
17884,,immediate,t,32076,72637
17885,,immediate,t,32168,72638
17886,,immediate,t,32812,72639
17887,,immediate,t,32748,72640
17888,,immediate,t,32997,72641
17889,,immediate,t,32810,72642
17890,,immediate,t,32670,72643
17891,,immediate,t,32283,72644
17892,,immediate,t,32561,72645
17893,,immediate,t,32846,72646
17894,,immediate,t,32849,72647
17895,,immediate,t,32638,72648
17896,,immediate,t,32400,72649
17897,,immediate,t,32299,72650
17898,,immediate,t,32829,72651
17899,,immediate,t,32657,72652
17900,,immediate,t,31994,72653
17901,,immediate,t,32456,72654
17902,,immediate,t,32026,72655
17903,,immediate,t,32990,72656
17904,,immediate,t,32635,72657
17905,,immediate,t,32395,72658
17906,,immediate,t,32046,72659
17907,,immediate,t,32632,72660
17908,,immediate,t,32049,72661
17909,,immediate,t,32833,72662
17910,,immediate,t,32067,72663
17911,,immediate,t,33003,72664
17912,,immediate,t,32838,72665
17913,,immediate,t,32473,72666
17914,,immediate,t,32933,72667
17915,,immediate,t,32380,72668
17916,,immediate,t,32059,72669
17917,,immediate,t,32814,72670
17918,,immediate,t,32487,72671
17919,,immediate,t,32386,72672
17920,,immediate,t,32991,72673
17921,,immediate,t,32722,72674
17922,,immediate,t,32497,72675
17923,,immediate,t,32405,72676
17924,,immediate,t,32641,72677
17925,,immediate,t,32642,72677
17926,,immediate,t,32518,72678
17927,,immediate,t,32508,72679
17928,,immediate,t,32499,72680
17929,,immediate,t,32279,72681
17930,,immediate,t,32460,72682
17931,,immediate,t,32037,72683
17932,,immediate,t,32036,72684
17933,,immediate,t,32776,72685
17934,,immediate,t,32772,72685
17935,,immediate,t,32442,72686
17936,,immediate,t,32771,72687
17937,,immediate,t,31946,72688
17938,,immediate,t,32637,72689
17939,,immediate,t,32801,72690
17940,,immediate,t,32482,72691
17941,,immediate,t,32483,72692
17942,,immediate,t,32267,72693
17943,,immediate,t,32817,72694
17944,,immediate,t,32248,72695
17945,,immediate,t,32119,72696
17946,,immediate,t,32177,72697
17947,,immediate,t,32179,72697
17948,,immediate,t,32758,72698
17949,,immediate,t,31910,72699
17950,,immediate,t,32496,74989
17951,,immediate,t,32652,72700
17952,,immediate,t,31983,72701
17953,,immediate,t,32825,72702
17954,,immediate,t,32640,72703
17955,,immediate,t,32061,72704
17956,,immediate,t,32169,72638
17957,,immediate,t,32022,72705
17958,,immediate,t,32334,72706
17959,,immediate,t,32711,72707
17960,,immediate,t,32712,72707
17961,,immediate,t,32033,72708
17962,,immediate,t,32387,72709
17963,,immediate,t,32287,72710
17964,,immediate,t,32062,72711
17965,,immediate,t,32480,72712
17966,,immediate,t,32263,72713
17967,,immediate,t,32819,72714
17968,,immediate,t,32631,72715
17969,,immediate,t,31993,72716
17970,,immediate,t,32834,72717
17971,,immediate,t,32834,72718
17972,,immediate,t,32447,72719
17973,,immediate,t,32478,72720
17974,,immediate,t,32050,72721
17975,,immediate,t,32633,72722
17976,,immediate,t,32809,72723
17977,,immediate,t,32142,72724
17978,,immediate,t,32032,72684
17979,,immediate,t,32157,72725
17980,,immediate,t,32836,72726
17981,,immediate,t,32346,72727
17982,,immediate,t,32989,72728
17983,,immediate,t,32071,72729
17984,,immediate,t,32378,72730
17985,,immediate,t,32653,72731
17986,,immediate,t,32528,72732
17987,,immediate,t,32233,72733
17988,,immediate,t,31915,72734
17989,,immediate,t,32136,72735
17990,,immediate,t,32068,72736
17991,,immediate,t,32835,72737
17992,,immediate,t,32479,72738
17993,,immediate,t,32133,72739
17994,,immediate,t,32643,72740
17995,,immediate,t,32419,72741
17996,,immediate,t,32122,72742
17997,,immediate,t,32253,72743
17998,,earlier,t,32769,72744
17999,,earlier,t,31911,72745
18000,,earlier,t,32829,72746
18001,,earlier,t,32026,72747
18002,,earlier,t,32067,72748
18003,,earlier,t,32776,72749
18004,,earlier,t,32177,72750
18005,,earlier,t,32179,72750
18006,,earlier,t,43244,72751
18007,,earlier,t,43346,72752
18008,,earlier,t,43785,66014
18009,,earlier,t,43708,72753
18010,,earlier,t,44024,71496
18011,,earlier,t,43361,72754
18012,,earlier,t,43818,72755
18013,,earlier,t,44366,72756
18014,,earlier,t,43277,60830
18015,,earlier,t,44504,59678
18016,,immediate,t,43390,72757
18017,,immediate,t,43934,72758
18018,,immediate,t,44945,72759
18019,,immediate,t,44867,72760
18020,,immediate,t,44192,72761
18021,,immediate,t,43239,68105
18022,,immediate,t,44952,72762
18023,,immediate,t,44844,72763
18024,,immediate,t,43244,72764
18025,,immediate,t,44239,72765
18026,,immediate,t,43662,72766
18027,,immediate,t,44389,72767
18028,,immediate,t,43291,72768
18029,,immediate,t,44650,72769
18030,,immediate,t,43637,72770
18031,,immediate,t,44109,72771
18032,,immediate,t,44934,72772
18033,,immediate,t,43755,72773
18034,,immediate,t,44299,72774
18035,,immediate,t,44214,72775
18036,,immediate,t,44759,72776
18037,,immediate,t,44252,72777
18038,,immediate,t,43774,74784
18039,,immediate,t,44653,64181
18040,,immediate,t,44227,72778
18041,,immediate,t,44243,74784
18042,,immediate,t,43303,72779
18043,,immediate,t,43936,72779
18044,,immediate,t,43746,72780
18045,,immediate,t,43740,72781
18046,,immediate,t,43503,59991
18047,,immediate,t,43346,60253
18048,,immediate,t,43749,72782
18049,,immediate,t,43850,72783
18050,,immediate,t,44346,74784
18051,,immediate,t,44327,72784
18052,,immediate,t,44080,74784
18053,,immediate,t,44795,72785
18054,,immediate,t,43804,72786
18055,,immediate,t,43830,74784
18056,,immediate,t,44289,72787
18057,,immediate,t,43769,72788
18058,,immediate,t,44352,74784
18059,,immediate,f,43640,72789
18060,,immediate,f,43640,72790
18061,,immediate,t,44822,67031
18062,,immediate,t,44517,72791
18063,,immediate,t,43304,72792
18064,,immediate,t,44238,72793
18065,,immediate,t,44434,67110
18066,,immediate,t,43256,72794
18067,,immediate,t,43712,72795
18068,,immediate,t,43785,73635
18069,,immediate,t,43793,74990
18070,,immediate,t,44832,74991
18071,,immediate,t,45012,74992
18072,,immediate,t,45017,74993
18073,,immediate,t,44907,67111
18074,,immediate,t,44921,72796
18075,,immediate,t,43279,72797
18076,,immediate,t,43714,72798
18077,,immediate,t,43738,72799
18078,,immediate,t,43571,72800
18079,,immediate,t,44721,72801
18080,,immediate,t,43883,74784
18081,,immediate,t,44515,72802
18082,,immediate,t,43736,72803
18083,,immediate,t,44376,74994
18084,,immediate,t,44893,72804
18085,,immediate,t,44741,72805
18086,,immediate,t,44372,72806
18087,,immediate,t,43768,74784
18088,,immediate,t,43805,72807
18089,,immediate,t,43708,72808
18090,,immediate,t,44948,72809
18091,,immediate,t,44400,72810
18092,,immediate,t,44511,74784
18093,,immediate,t,43697,64786
18094,,immediate,t,44824,72811
18095,,immediate,t,44892,72812
18096,,immediate,t,43626,72813
18097,,immediate,t,43368,72814
18098,,immediate,t,44843,72815
18099,,immediate,t,43481,72816
18100,,immediate,t,43829,72817
18101,,immediate,t,44322,59717
18102,,immediate,t,43716,72818
18103,,immediate,t,44966,72819
18104,,immediate,t,43385,72820
18105,,immediate,t,44248,69157
18106,,immediate,f,43680,72821
18107,,immediate,f,43680,72822
18108,,immediate,t,43248,72823
18109,,immediate,t,43644,72824
18110,,immediate,t,44683,72825
18111,,immediate,t,44816,72826
18112,,immediate,t,43739,72827
18113,,immediate,t,44776,60074
18114,,immediate,t,43965,72828
18115,,immediate,t,44466,59687
18116,,immediate,t,44224,72829
18117,,immediate,t,43522,72830
18118,,immediate,t,44810,72831
18119,,immediate,t,44422,72832
18120,,immediate,t,44731,72833
18121,,immediate,t,43608,74784
18122,,immediate,t,43581,68226
18123,,immediate,t,44849,72834
18124,,immediate,t,44778,59705
18125,,immediate,t,44177,72835
18126,,immediate,t,43314,64444
18127,,immediate,t,43717,72836
18128,,immediate,t,44715,68136
18129,,immediate,t,44805,72837
18130,,immediate,t,43305,72838
18131,,immediate,t,44691,72839
18132,,immediate,t,44773,64457
18133,,immediate,t,43593,59652
18134,,immediate,t,44388,72840
18135,,immediate,t,44833,74784
18136,,immediate,t,43721,72841
18137,,immediate,t,44890,74784
18138,,immediate,t,44897,74784
18139,,immediate,t,43294,72842
18140,,immediate,t,43812,72843
18141,,immediate,t,43187,72844
18142,,immediate,t,43713,72845
18143,,immediate,t,43734,72846
18144,,immediate,t,43773,72847
18145,,immediate,t,44755,72848
18146,,immediate,t,45014,74784
18147,,immediate,t,43578,72849
18148,,immediate,t,43497,64240
18149,,immediate,t,43397,72850
18150,,immediate,t,43763,72851
18151,,immediate,t,44451,64818
18152,,immediate,t,44502,72852
18153,,immediate,t,43861,60121
18154,,immediate,t,43282,72853
18155,,immediate,t,44777,68159
18156,,immediate,t,44196,59702
18157,,immediate,t,44837,72854
18158,,immediate,t,43204,72855
18159,,immediate,t,44632,60320
18160,,immediate,t,44097,64248
18161,,immediate,t,44785,72856
18162,,immediate,t,44552,74784
18163,,immediate,t,43496,72857
18164,,immediate,t,43419,74784
18165,,immediate,t,43313,72858
18166,,immediate,t,43562,72859
18167,,immediate,t,44232,72860
18168,,immediate,t,44993,72861
18169,,immediate,t,44213,72862
18170,,immediate,t,44895,72863
18171,,immediate,t,43506,72864
18172,,immediate,t,43504,72865
18173,,immediate,t,44345,72866
18174,,immediate,t,44240,72867
18175,,immediate,t,44237,72868
18176,,immediate,t,43287,72869
18177,,immediate,t,43345,72870
18178,,immediate,t,45007,74784
18179,,immediate,t,44830,72871
18180,,immediate,t,44735,72872
18181,,immediate,t,44774,60197
18182,,immediate,t,43258,72873
18183,,immediate,t,43325,72874
18184,,immediate,t,43753,72875
18185,,immediate,t,43762,72876
18186,,immediate,t,43361,64344
18187,,immediate,t,43392,72877
18188,,immediate,t,44831,72878
18189,,immediate,t,42216,72879
18190,,immediate,t,43369,72880
18191,,immediate,t,43510,60226
18192,,immediate,t,44838,65552
18193,,immediate,t,43594,72881
18194,,immediate,t,43320,72882
18195,,immediate,t,44491,72883
18196,,immediate,t,44688,72884
18197,,immediate,t,43818,72885
18198,,immediate,t,43922,72886
18199,,immediate,t,44366,72887
18200,,immediate,t,44047,74784
18201,,immediate,t,44936,72888
18202,,immediate,t,44667,72889
18203,,immediate,t,43801,67765
18204,,immediate,t,44975,74784
18205,,immediate,t,44309,72890
18206,,immediate,t,43678,74784
18207,,immediate,t,43799,72891
18208,,immediate,t,44200,72892
18209,,immediate,t,43485,72893
18210,,immediate,t,43855,72894
18211,,immediate,t,44729,72895
18212,,immediate,t,44577,60815
18213,,immediate,t,44815,62667
18214,,immediate,t,44814,60818
18215,,immediate,t,43308,60819
18216,,immediate,t,43281,72896
18217,,immediate,t,44326,66800
18218,,immediate,t,44210,60484
18219,,immediate,t,43306,63455
18220,,immediate,t,44679,72897
18221,,immediate,t,43237,67812
18222,,immediate,t,44123,60846
18223,,immediate,t,43847,72898
18224,,immediate,t,43277,64664
18225,,immediate,t,44325,60831
18226,,immediate,t,44362,72899
18227,,immediate,t,44282,72900
18228,,immediate,t,44462,72901
18229,,immediate,t,44460,72902
18230,,immediate,t,44180,66790
18231,,immediate,t,44896,72903
18232,,immediate,t,44305,60821
18233,,immediate,t,44448,72904
18234,,immediate,t,44098,64806
18235,,immediate,t,44702,72905
18236,,immediate,t,43544,72906
18237,,immediate,t,44819,63467
18238,,immediate,t,43524,72907
18239,,immediate,t,43745,72908
18240,,immediate,t,44727,64269
18241,,immediate,t,43391,72909
18242,,immediate,t,43727,59959
18243,,immediate,t,44826,64237
18244,,immediate,t,44855,62683
18245,,immediate,t,43257,72910
18246,,immediate,t,43775,72911
18247,,immediate,t,45015,62893
18248,,immediate,t,43638,60816
18249,,immediate,t,43723,72912
18250,,immediate,t,44851,72913
18251,,immediate,t,44765,74784
18252,,immediate,t,44790,72914
18253,,immediate,t,44548,72915
18254,,immediate,t,44494,68192
18255,,immediate,t,43548,72916
18256,,immediate,t,43806,59990
18257,,immediate,t,43353,63229
18258,,immediate,t,44275,64262
18259,,immediate,t,44489,59961
18260,,immediate,t,43331,64677
18261,,immediate,t,44720,64270
18262,,immediate,t,43566,64680
18263,,immediate,t,44504,72917
18264,,immediate,t,43806,66979
18265,,immediate,t,43353,72918
18266,,immediate,t,44275,60528
18267,,immediate,t,44489,60539
18268,,immediate,t,43331,67853
18269,,immediate,t,44720,68090
18270,,immediate,t,43566,63473
18271,,immediate,t,44504,67217
18272,,immediate,t,7445,72919
18273,,immediate,t,7580,72920
18274,,immediate,t,7771,74995
18275,,immediate,t,8064,72921
18276,,immediate,t,7854,60366
18277,,immediate,t,7954,72922
18278,,immediate,t,7380,72923
18279,,immediate,t,8036,72924
18280,,immediate,t,7784,72925
18281,,immediate,t,7783,72925
18282,,immediate,t,7609,72926
18283,,immediate,t,7898,72927
18284,,immediate,t,8136,72928
18285,,immediate,t,7502,72929
18286,,immediate,t,8112,72930
18287,,immediate,t,7561,72931
18288,,immediate,t,8120,60358
18289,,immediate,t,7334,72932
18290,,immediate,t,7527,60352
18291,,immediate,t,7363,72933
18292,,immediate,t,8002,72934
18293,,immediate,t,7713,72935
18294,,immediate,t,8144,72936
18295,,immediate,t,7510,72937
18296,,immediate,t,8111,72938
18297,,immediate,t,7644,72939
18298,,immediate,t,7487,72940
18299,,immediate,t,8166,72941
18300,,immediate,t,7732,72942
18301,,immediate,t,7937,72943
18302,,immediate,t,7537,72944
18303,,immediate,t,7414,72945
18304,,immediate,t,7538,72944
18305,,immediate,t,7655,72946
18306,,immediate,t,8143,72947
18307,,immediate,t,7657,72948
18308,,immediate,t,8029,72949
18309,,immediate,t,8138,72950
18310,,immediate,t,7627,60337
18311,,immediate,t,8106,72951
18312,,immediate,t,7744,60339
18313,,immediate,t,7596,60340
18314,,immediate,t,7864,72952
18315,,immediate,t,7762,72953
18316,,immediate,t,7489,72954
18317,,immediate,t,7499,72955
18318,,immediate,t,7458,72956
18319,,immediate,t,7668,72957
18320,,immediate,t,7331,72958
18321,,immediate,t,7454,72959
18322,,immediate,t,7711,72960
18323,,immediate,t,7583,72961
18324,,immediate,t,7606,72962
18325,,immediate,t,8033,72963
18326,,immediate,t,8037,72964
18327,,immediate,t,7448,72965
18328,,immediate,t,7815,72966
18329,,immediate,t,7770,72967
18330,,immediate,t,7882,60353
18331,,immediate,t,7951,72968
18332,,immediate,t,8151,72969
18333,,immediate,t,7914,72970
18334,,immediate,t,7452,72971
18335,,immediate,t,7517,60342
18336,,immediate,t,7889,72972
18337,,immediate,t,7528,72973
18338,,immediate,t,8150,72969
18339,,immediate,t,7413,72974
18340,,immediate,t,7446,72975
18341,,immediate,t,7439,72976
18342,,immediate,t,7463,72977
18343,,immediate,t,8035,72978
18344,,immediate,t,7559,72979
18345,,immediate,t,8054,72980
18346,,immediate,t,7693,72981
18347,,immediate,t,7358,60341
18348,,immediate,t,8152,72982
18349,,immediate,t,7836,72983
18350,,immediate,t,7874,72984
18351,,immediate,t,7723,72985
18352,,immediate,t,8126,72986
18353,,immediate,t,8146,72987
18354,,immediate,t,8125,72988
18355,,immediate,t,8162,72989
18356,,immediate,t,7622,72990
18357,,immediate,t,7718,72991
18358,,immediate,t,7565,72992
18359,,immediate,t,7504,72993
18360,,immediate,t,7971,72994
18361,,immediate,t,8025,72995
18362,,immediate,t,7558,72996
18363,,immediate,t,7653,72997
18364,,immediate,t,7902,72998
18365,,immediate,t,7750,72999
18366,,immediate,t,8069,73000
18367,,immediate,t,7809,73001
18368,,immediate,t,7477,73002
18369,,immediate,t,7396,73003
18370,,immediate,t,8158,73004
18371,,immediate,t,7837,73005
18372,,immediate,t,8045,73006
18373,,immediate,t,7791,60343
18374,,immediate,t,7602,73007
18375,,immediate,t,7610,73008
18376,,immediate,t,8081,73009
18377,,immediate,t,8076,60344
18378,,immediate,t,7816,73010
18379,,immediate,t,7457,73011
18380,,immediate,t,8078,60344
18381,,immediate,t,7620,73012
18382,,immediate,t,7595,73013
18383,,immediate,t,7626,73014
18384,,immediate,t,7354,74996
18385,,immediate,t,7767,60349
18386,,immediate,t,7995,73015
18387,,immediate,t,7654,73016
18388,,immediate,t,7408,73017
18389,,immediate,t,7647,73018
18390,,immediate,t,7612,73019
18391,,immediate,t,8055,73020
18392,,immediate,t,7628,73021
18393,,immediate,t,7747,73022
18394,,immediate,t,7438,73023
18395,,immediate,t,7578,73024
18396,,immediate,t,7752,73025
18397,,immediate,t,7392,73026
18398,,immediate,t,7648,73027
18399,,immediate,t,7930,73028
18400,,immediate,t,7569,73029
18401,,immediate,t,7996,73030
18402,,immediate,t,7991,73031
18403,,immediate,t,7972,73032
18404,,immediate,t,7979,73033
18405,,immediate,t,7866,60355
18406,,immediate,t,7867,60355
18407,,immediate,t,7778,73034
18408,,immediate,t,7958,73035
18409,,immediate,t,7839,73036
18410,,immediate,t,7960,73035
18411,,immediate,t,7412,73037
18412,,immediate,t,7881,73038
18413,,immediate,t,7669,73039
18414,,immediate,t,8132,73040
18415,,immediate,t,7649,73041
18416,,immediate,t,7950,73042
18417,,immediate,t,7530,73043
18418,,immediate,t,7884,73044
18419,,immediate,t,7706,68117
18420,,immediate,t,7929,73045
18421,,immediate,t,8149,73046
