ID,Name,Description,SemanticField,BorrowedScore,AgeScore,SimplicityScore,SemanticCategory,IDS_code,TypicalContext,CoreList
16-62,to want,‘to desire’,Emotions and values,0.123794212219,0.830225080386,0.831189710611,Verb,16.62,,true
16-622,to choose,,Emotions and values,0.143369175627,0.834408602151,0.838709677419,Verb,16.622,,true
16-63,to hope,,Emotions and values,0.24449339207,0.800440528634,0.748898678414,Verb,16.63,,true
16-65,faithful,,Emotions and values,0.212658227848,0.770379746835,0.630379746835,Adjective,16.65,,true
16-66,true,,Emotions and values,0.228571428571,0.836,0.867619047619,Adjective,16.66,,true
16-67,to lie(2),‘tell lies’,Emotions and values,0.0943396226415,0.768867924528,0.768867924528,Verb,16.67,,true
16-68,the deceit,,Emotions and values,0.166666666667,0.749382716049,0.740740740741,Noun,16.68,,true
16-69,to forgive,,Emotions and values,0.342592592593,0.825925925926,0.706790123457,Verb,16.69,,true
16-71,good,,Emotions and values,0.107212475634,0.869005847953,0.945419103314,Adjective,16.71,,true
16-72,bad,,Emotions and values,0.0874558303887,0.804240282686,0.863957597173,Adjective,16.72,,true
16-73,right(2),‘correct’,Emotions and values,0.265695067265,0.867488789238,0.883408071749,Adjective,16.73,,true
16-74,wrong,,Emotions and values,0.160642570281,0.834939759036,0.706827309237,Adjective,16.74,,true
16-76,the fault,,Emotions and values,0.423398328691,0.787743732591,0.888579387187,Noun,16.76,It's your fault we missed the bus!,true
16-77,the mistake,,Emotions and values,0.191066997519,0.798014888337,0.744416873449,Noun,16.77,,true
16-78,the blame,,Emotions and values,0.324396782842,0.793565683646,0.793565683646,Noun,16.78,,true
16-79,the praise,,Emotions and values,0.196428571429,0.794047619048,0.738095238095,Noun,16.79,,true
16-81,beautiful,,Emotions and values,0.217028380634,0.854424040067,0.836393989983,Adjective,16.81,,true
16-82,ugly,,Emotions and values,0.249087591241,0.81204379562,0.760948905109,Adjective,16.82,,true
16-83,greedy,,Emotions and values,0.28901734104,0.787283236994,0.797687861272,Adjective,16.83,,true
16-84,clever,,Emotions and values,0.229440789474,0.849013157895,0.844572368421,Adjective,16.84,,true
17-11,the mind,'the seat of intelligence (as opposed to 'heart’ or 'soul’ as the seat of emotions)',Cognition,0.275061124694,0.88337408313,0.897310513447,Noun,17.11,I don't know what's going on in her mind.,true
17-13,to think(1),‘reflect’,Cognition,0.225118483412,0.773301737757,0.783767772512,Verb,17.13,You should think first before speaking.,true
17-14,to think(2),‘be of the opinion’,Cognition,0.206131078224,0.822938689218,0.838530655391,Verb,17.14,I think that this is not right.,true
17-15,to believe,'be sure that someone is telling the truth',Cognition,0.369897959184,0.830357142857,0.890306122449,Verb,17.15,You shouldn't believe everything you read.,true
17-16,to understand,,Cognition,0.288348371911,0.845821890938,0.76108277756,Verb,17.16,I do not understand why they left us so early.,true
17-17,to know,,Cognition,0.0666936135812,0.871059013743,0.907841552142,Verb,17.17,They know that we are coming today.,true
17-171,to guess,,Cognition,0.224696356275,0.811740890688,0.793522267206,Verb,17.171,Guess how much money I have.,true
17-172,to imitate,,Cognition,0.226744186047,0.795348837209,0.790697674419,Verb,17.172,,true
17-18,to seem,,Cognition,0.103346456693,0.811023622047,0.746062992126,Verb,17.18,The house seems to be empty.,true
17-19,the idea,,Cognition,0.493307839388,0.804397705545,0.78776290631,Noun,17.19,,true
17-21,wise,,Cognition,0.220588235294,0.825882352941,0.732352941176,Adjective,17.21,,true
17-22,stupid,,Cognition,0.360619469027,0.805309734513,0.926991150442,Adjective,17.22,,true
17-23,mad,‘insane’,Cognition,0.160087719298,0.810526315789,0.820175438596,Adjective,17.23,,true
17-24,to learn,,Cognition,0.259637188209,0.820181405896,0.845804988662,Verb,17.24,Where did you learn to cook so well?,true
17-242,to study,,Cognition,0.42209631728,0.740226628895,0.747875354108,Verb,17.242,I have to study for my test.,true
17-25,to teach,,Cognition,0.10251450677,0.844294003868,0.766924564797,Verb,17.25,,true
17-26,the pupil,,Cognition,0.338888888889,0.764444444444,0.661111111111,Noun,17.26,"There are 10 pupils in the class, aged 6-7.",true
17-27,the teacher,,Cognition,0.512931034483,0.798275862069,0.780172413793,Noun,17.27,,true
17-28,the school,,Cognition,0.690273037543,0.80409556314,0.836177474403,Noun,17.28,The children go to school every morning.,true
17-31,to remember,,Cognition,0.137665198238,0.76872246696,0.662995594714,Verb,17.31,Do you remember the name of your first teacher?,true
17-32,to forget,,Cognition,0.0708661417323,0.868503937008,0.772637795276,Verb,17.32,,true
17-34,clear,‘clear to the mind’ (the opposite of ‘obscure’),Cognition,0.302083333333,0.802083333333,0.828125,Adjective,17.34,a clear explanation,true
17-35,obscure,‘obscure to the mind’,Cognition,0.13875,0.7555,0.6775,Adjective,17.35,an obscure reason,true
17-36,secret,,Cognition,0.365625,0.805,0.76875,Adjective,17.36,,true
17-37,certain,,Cognition,0.325379609544,0.820607375271,0.836225596529,Adjective,17.37,It is certain that the theft occurred during the night.,true
17-38,to explain,,Cognition,0.283783783784,0.821621621622,0.743243243243,Verb,17.38,,true
17-41,the intention,,Cognition,0.445269016698,0.792393320965,0.78293135436,Noun,17.41,It was not his intention to wake the baby up.,true
17-42,the cause,,Cognition,0.491183879093,0.793450881612,0.867758186398,Noun,17.42,What was the cause of the accident?,true
17-43,the doubt,,Cognition,0.442857142857,0.791428571429,0.771428571429,Noun,17.43,,true
17-44,to suspect,,Cognition,0.388157894737,0.760526315789,0.763157894737,Verb,17.44,The police suspected that he was a drug dealer.,true
17-441,to betray,,Cognition,0.362068965517,0.802586206897,0.696120689655,Verb,17.441,,true
17-45,the need or necessity,,Cognition,0.289090909091,0.841090909091,0.765454545455,Noun,17.45,,true
17-46,easy,,Cognition,0.367219917012,0.836099585062,0.796680497925,Adjective,17.46,,true
17-47,difficult,,Cognition,0.25,0.844375,0.85,Adjective,17.47,,true
17-48,to try,‘to attempt (to do something)’,Cognition,0.353535353535,0.812121212121,0.828282828283,Verb,17.48,,true
17-49,the manner,‘the way in which something is done or happens’,Cognition,0.345744680851,0.834042553191,0.946808510638,Noun,17.49,,true
17-51,and,,Cognition,0.190959409594,0.864206642066,0.988929889299,Function word,17.51,,true
17-52,because,,Cognition,0.354368932039,0.801941747573,0.839805825243,Function word,17.52,,true
17-53,if,,Cognition,0.162295081967,0.810163934426,0.940983606557,Function word,17.53,,true
17-54,or,,Cognition,0.39175257732,0.787628865979,0.969072164948,Function word,17.54,,true
17-55,yes,,Cognition,0.136363636364,0.829166666667,0.982954545455,Function word,17.55,,true
17-56,no,,Cognition,0.159090909091,0.840909090909,0.960227272727,Function word,17.56,,true
17-61,how?,,Cognition,0.0204280155642,0.803891050584,0.812256809339,Function word,17.61,,true
17-62,how many?,,Cognition,0.0608108108108,0.867027027027,0.805405405405,Function word,17.62,,true
17-63,how much?,,Cognition,0.0541666666667,0.833333333333,0.8,Function word,17.63,,true
17-64,what?,,Cognition,0.0292397660819,0.823391812865,0.938596491228,Function word,17.64,What is that thing on the table?,true
17-65,when?,,Cognition,0.0473684210526,0.815789473684,0.821052631579,Function word,17.65,,true
17-66,where?,,Cognition,0.00263157894737,0.795789473684,0.831578947368,Function word,17.66,,true
17-67,which?,,Cognition,0.0059880239521,0.816766467066,0.832335329341,Function word,17.67,,true
17-68,who?,,Cognition,0.0323741007194,0.847841726619,0.923561151079,Function word,17.68,,true
17-69,why?,,Cognition,0.0051724137931,0.776551724138,0.704310344828,Function word,17.69,,true
18-11,the voice,,Speech and language,0.265171503958,0.859102902375,0.972295514512,Noun,18.11,,true
18-12,to sing,,Speech and language,0.056420233463,0.835408560311,0.807392996109,Verb,18.12,,true
18-13,to shout,,Speech and language,0.104651162791,0.78992248062,0.873062015504,Verb,18.13,"""Be careful"", he shouted, ""a lion!""",true
18-15,to whisper,,Speech and language,0.157894736842,0.809210526316,0.763157894737,Verb,18.15,,true
18-16,to mumble,"‘to say something too quietly and not clearly enough, so that it is difficult or impossible to hear’",Speech and language,0.0945945945946,0.771621621622,0.837837837838,Verb,18.16,The little boy mumbled something about wanting to go to the toilet.,true
18-17,to whistle,,Speech and language,0.142105263158,0.801052631579,0.826315789474,Verb,18.17,,true
18-18,to shriek,"‘to make a very high, loud sound’",Speech and language,0.184397163121,0.757919621749,0.859338061466,Verb,18.18,,true
18-19,to howl,"‘(dog/wolf/other mammal:) to make a long, loud sound’",Speech and language,0.0379746835443,0.85164556962,0.849367088608,Verb,18.19,,true
18-21,to speak or talk,,Speech and language,0.0925373134328,0.805671641791,0.764925373134,Verb,18.21,,true
18-211,to stutter or stammer,,Speech and language,0.126373626374,0.794505494505,0.78021978022,Verb,18.211,,true
18-22,to say,,Speech and language,0.0277264325323,0.839926062847,0.927911275416,Verb,18.22,She said she'd be late.,true
18-221,to tell,‘tell (a story)’,Speech and language,0.137855579869,0.785557986871,0.770240700219,Verb,18.221,Our grandmother told us a story.,true
18-222,the speech,‘oration’,Speech and language,0.335784313725,0.806617647059,0.75,Noun,18.222,"In his speech, the chief thanked the guests.",true
18-23,to be silent,,Speech and language,0.0736607142857,0.740178571429,0.744419642857,Verb,18.23,,true
18-24,the language,,Speech and language,0.306818181818,0.842613636364,0.867897727273,Noun,18.24,,true
18-26,the word,,Speech and language,0.2542997543,0.835380835381,0.937346437346,Noun,18.26,,true
18-28,the name,,Speech and language,0.0852272727273,0.881818181818,0.954545454545,Noun,18.28,What's your name?,true
18-31,to ask(1),"‘ask a question, inquire’",Speech and language,0.131632653061,0.82612244898,0.889795918367,Verb,18.31,"""Where is your mother?"", he asked.",true
18-32,to answer,,Speech and language,0.216300940439,0.84670846395,0.761755485893,Verb,18.32,"I asked him where his mother was, but he didn't answer.",true
18-33,to admit,,Speech and language,0.364016736402,0.816736401674,0.695606694561,Verb,18.33,The suspect admitted he stole the car.,true
18-34,to deny,,Speech and language,0.365517241379,0.834482758621,0.806896551724,Verb,18.34,She denied she was the thief.,true
18-35,to ask(2),"‘ask for something, request’",Speech and language,0.0913043478261,0.844782608696,0.882608695652,Verb,18.35,She asked for a glass of water.,true
18-36,to promise,,Speech and language,0.321428571429,0.815584415584,0.701298701299,Verb,18.36,,true
18-37,to refuse,,Speech and language,0.200729927007,0.81897810219,0.740875912409,Verb,18.37,,true
18-38,to forbid,,Speech and language,0.322207084469,0.792370572207,0.775204359673,Verb,18.38,,true
18-39,to scold,‘to rebuke’,Speech and language,0.166666666667,0.839047619048,0.814285714286,Verb,18.39,,true
18-41,to call(1),‘to summon’,Speech and language,0.109669811321,0.819811320755,0.819575471698,Verb,18.41,The king called his ministers for a meeting.,true
18-42,to call(2),‘to give a name’,Speech and language,0.0801526717557,0.796183206107,0.693702290076,Verb,18.42,The parents decided to call their son David.,true
18-43,to announce,,Speech and language,0.235181644359,0.802676864245,0.730401529637,Verb,18.43,,true
18-44,to threaten,,Speech and language,0.122448979592,0.81387755102,0.748979591837,Verb,18.44,,true
18-45,to boast,,Speech and language,0.0769230769231,0.796153846154,0.653846153846,Verb,18.45,,true
18-51,to write,,Speech and language,0.288747346072,0.825690021231,0.893842887473,Verb,18.51,,true
18-52,to read,,Speech and language,0.433544303797,0.825316455696,0.870253164557,Verb,18.52,,true
18-56,the paper,,Speech and language,0.719524617997,0.847470288625,0.995246179966,Noun,18.56,She took a piece of paper and wrote down her name.,true
18-57,the pen,,Speech and language,0.726804123711,0.815463917526,0.896907216495,Noun,18.57,"You must use a pen, not a pencil.",true
18-61,the book,,Speech and language,0.62179685088,0.857425131213,0.982710713183,Noun,18.61,,true
18-67,the poet,,Speech and language,0.375,0.803125,0.7109375,Noun,18.67,,true
18-71,the flute,,Speech and language,0.332608695652,0.844782608696,0.947826086957,Noun,18.71,He plays the flute and she plays the violin.,true
18-72,the drum,,Speech and language,0.394444444444,0.806666666667,0.972222222222,Noun,18.72,"Don't beat the drum so hard, it's too loud.",true
18-73,the horn or trumpet,,Speech and language,0.46837944664,0.786956521739,0.916996047431,Noun,18.73,,true
18-74,the rattle,‘a wooden instrument that makes a loud knocking noise [used by people watching football games]’,Speech and language,0.19696969697,0.79696969697,0.856060606061,Noun,18.74,,true
19-11,the country,,Social and political relations,0.480088495575,0.833069399162,0.911970190964,Noun,19.11,"He has traveled to Japan, China, India, and many other countries.",true
19-12,the native country,,Social and political relations,0.166666666667,0.736666666667,0.583333333333,Noun,19.12,"After the civil war ended, the refugees were able to return to their native country.",true
19-15,the town,‘an urban settlement’,Social and political relations,0.467567567568,0.817297297297,0.902702702703,Noun,19.15,Farmers come into town to sell their produce.,true
19-16,the village,‘a rural settlement’,Social and political relations,0.288718929254,0.844741873805,0.891013384321,Noun,19.16,The farmers' fields are near their village.,true
19-17,the boundary,,Social and political relations,0.433012583272,0.766765358993,0.861213915618,Noun,19.17,The province boundary is also the border between the two countries.,true
19-21,the people,"'the populace, the inhabitants of a country (as opposed to the ruling class)'",Social and political relations,0.378486055777,0.820717131474,0.820717131474,Noun,19.21,"The president is unpopular, but the people adore his daughter.",true
